x;y;acc_x;acc_y;jerk_x;jerk_y
-0,01488971813828126;-0,013577110859057684;-0,0036145764078337472;-0,004534466219039357;0,0007794833723445693;0,004333847466387375
-0,014104728529216303;-0,013870224365789849;-0,002835093035489178;-0,00020061875265198204;-0,007463695613417587;0,004210284963456157
-0,013464321976464699;-0,014344716521283584;-0,010298788648906765;0,004009666210804175;0,0010794505128119969;0,005862418409647963
-0,012937319145132662;-0,014827233426883402;-0,009219338136094768;0,009872084620452137;-0,0009461547136833115;-0,0019898225525610824
-0,012822267859756896;-0,015149363684051053;-0,01016549284977808;0,007882262067891055;0,0030226931421752368;0,00384742267743593
-0,01307599009982492;-0,015076610556400617;-0,007142799707602843;0,011729684745326985;0,007990081847208008;0,00275938156672334
-0,013736332053884066;-0,014688566946034537;0,0008472821396051655;0,014489066312050325;-0,0007095141289486517;-0,008625631720766469
-0,014682385996247327;-0,01383133594585538;0,00013776801065651378;0,005863434591283856;0,0005957256230132435;-0,00766546102935145
-0,015594548653026381;-0,01239454229319421;0,0007334936336697573;-0,0018020264380675943;-0,00038835198246806035;-0,006979321592827631
-0,016501200589379175;-0,010723211256881686;0,00034514165120169693;-0,008781348030895225;0,00634294751092046;-0,0028006436894310316
-0,01737851278038518;-0,009123961278091865;0,006688089162122157;-0,011581991720326257;-0,001114541058283569;0,0013655240041955397
-0,018242019305343114;-0,007875965220537854;0,005573548103838588;-0,010216467716130717;-0,0022550737922037434;-0,004786308996956173
-0,018838002263816163;-0,007091248831796893;0,0033184743116348447;-0,01500277671308689;0,0015849945769563223;0,00580401162507041
-0,01921104329813567;-0,00671519115170116;0,004903468888591167;-0,00919876508801648;1,8738204191737218e-05;0,008613657619595289
-0,01945134535998978;-0,006939244540128902;0,004922207092782904;-0,0005851074684211921;-0,0024308367099014627;0,007026288712846079
-0,019495508666300246;-0,007531248532077305;0,0024913703828814415;0,006441181244424887;-0,00013200326517814887;-0,0002939671614787809
-0,019342783688899395;-0,008146656822762555;0,0023593671177032927;0,006147214082946106;0,004324601391996252;-0,0030780037901291246
-0,019090403896183286;-0,008504417863670809;0,006683968509699545;0,0030692102928169818;-0,00020135403456245093;-0,0011216417533993217
-0,018743649418759046;-0,00861629034126122;0,006482614475137094;0,00194756853941766;0,001633406622373157;0,000461311077324833
-0,018129536200946823;-0,00860539440713895;0,008116021097510251;0,002408879616742493;-0,0026195926583179596;-0,0016746851115053418
-0,017256118404129116;-0,008516595731439975;0,005496428439192291;0,0007341945052371512;-0,0035335897292328444;0,001367833972200777
-0,016058059763411;-0,008331441871071299;0,001962838709959447;0,0021020284774379283;-0,0019962356192114727;0,006155658610343506
-0,014640143985125195;-0,008116920230493138;-3,3396909252025875e-05;0,008257687087781435;-0,0037286457039757415;-0,001502602555320337
-0,013143714658441009;-0,00781831745081746;-0,0037620426132277673;0,0067550845324610975;-0,0007729095002247388;-0,004030180300278824
-0,011648621208126904;-0,007189407187630523;-0,004534952113452506;0,0027249042321822736;-0,004873553623975069;0,0038131178967906465
-0,01030400946234191;-0,006290293543145143;-0,009408505737427575;0,00653802212897292;-0,009103305015211893;0,003335967040600893
-0,009140795801095017;-0,005282183729372472;-0,018511810752639468;0,009873989169573813;0,005353747784279578;-0,008617180498402356
-0,008353922369345226;-0,004012553030440885;-0,01315806296835989;0,0012568086711714568;0,004720740069630552;-0,007677522292433285
-0,008307521367701014;-0,002347962764726345;-0,008437322898729338;-0,006420713621261828;0,0034206483917861574;-0,0018507411007847585
-0,008787442884791198;-0,0006331001521649468;-0,005016674506943181;-0,008271454722046587;0,0053498293977203015;-0,006157346846226458
-0,009604857317830555;0,0008249339155459784;0,0003331548907771209;-0,014428801568273045;0,0019340162548984186;-0,0014733957013610688
-0,010622938731147639;0,0019521097943750402;0,0022671711456755395;-0,015902197269634114;0,002582619557553234;0,00796413692312526
-0,01162769394883364;0,0025021336104731804;0,0048497907032287735;-0,007938060346508853;0,002892059316272011;0,007810925469357348
-0,012541762320692618;0,0024160695357859554;0,0077418500195007844;-0,00012713487715150518;0,0017668270063596059;0,003707519888890072
-0,013261839064422444;0,0020124830472383766;0,00950867702586039;0,003580385011738567;-0,00589555577671419;0,003529681620009162
-0,013672241807372242;0,001603811163604738;0,0036131212491462006;0,007110066631747729;-0,006636695780495694;0,0038234982259727768
-0,013702297469287621;0,0013383546804406417;-0,0030235745313494933;0,010933564857720506;0,00045646628874285167;-0,0010979809600764542
-0,013587828281237153;0,0013573008625464545;-0,0025671082426066416;0,009835583897644051;0,006021265708248791;-0,01059631387566621
-0,013594302074440665;0,0018135896389610876;0,003454157465642149;-0,000760729978022158;0,0008399025101524238;-0,009203330341912029
-0,013703460197348444;0,0026633017712814826;0,004294059975794573;-0,009964060319934187;0,002035993479893583;-0,005673076358239007
-0,013674452021630534;0,0034825847044809917;0,006330053455688156;-0,015637136678173194;-0,006170346459711096;0,0009077353232015695
