y;x;acc_x;acc_y;jerk_x;jerk_y
-0,004918010223773602;-0,007665015196721441;0,0003842586941122661;-0,0013852888140275937;0,0005014122739269156;-0,005819645069670351
-0,004403900887683951;-0,007488086144058883;0,0008856709680391817;-0,007204933883697945;0,0003809527994893258;0,005990670541776169
-0,0039452031041554035;-0,007295786743631833;0,0012666237675285075;-0,0012142633419217758;-0,003785920476237492;-0,0013339500528620207
-0,0037747026759747744;-0,007068060504483216;-0,0025192967087089846;-0,0025482133947837965;0,0029740626558794614;0,0015734572031927962
-0,003652772781471016;-0,006789669314633459;0,0004547659471704768;-0,0009747561915910002;0,00039552118221458654;0,002139740483053501
-0,0036327714227586093;-0,006612049993132061;0,0008502871293850633;0,0011649842914625008;-0,0024548888871484265;0,0021662607750358442
-0,003651760311709843;-0,006416240033743845;-0,0016046017577633631;0,003331245066498345;0,00015374995221270615;0,0006269644780354799
-0,0036241498290025763;-0,006186418589180225;-0,001450851805550657;0,003958209544533825;0,0010790043966212304;-0,0007108961614045728
-0,0034632895436353763;-0,00602078121492714;-0,0003718474089294266;0,0032473133831292522;-0,0017229404955839689;4,32762928058994e-05
-0,0031441008764868227;-0,005913177912896081;-0,0020947879045133955;0,0032905896759351516;0,0037906952317478815;-0,001896686909046319
-0,0026950196740130996;-0,0058204485072222;0,001695907327234486;0,0013939027668888326;0,0012913574880144552;-0,0029180850649138147
-0,00211431488450197;-0,005811510617728855;0,002987264815248941;-0,001524182298024982;-0,00013455427478986648;0,00021932079868305226
-0,0014778539843152872;-0,00573473643514613;0,0028527105404590747;-0,0013048614993419298;-0,0012755711756514965;-0,0031382042391604175
-0,0009023603760496037;-0,005538471659953447;0,0015771393648075782;-0,004443065738502347;0,00017110934295043456;0,0024330244430738153
-0,0003790612277575974;-0,005228098463142401;0,0017482487077580128;-0,002010041295428532;-0,0018601798544921472;-0,003091627476177353
-3,3484709005684966e-05;-0,004854639691739052;-0,0001119311467341344;-0,005101668771605885;1,3429432105152572e-05;0,003036969699766025
0,00023169015792908615;-0,004411250972025383;-9,850171462898183e-05;-0,00206469907183986;-0,0034382649643397573;0,003773460753812164
