y;x;acc_x;acc_y;jerk_x;jerk_y
-0,0034972041000277364;0,01332679756242823;0,006881113076302625;0,012849067367968356;-0,0026842299073726594;-0,0059368009210708644
-0,0025580955878306503;0,0123622376064927;0,004196883168929966;0,0069122664468974915;-0,001334034617338553;-0,00905245073295459
-0,0011050243809148303;0,011672922173609273;0,0028628485515914126;-0,002140184286057098;-0,001689940683934521;-0,009566976359047526
0,0006245374838768898;0,011151482067483046;0,0011729078676568916;-0,011707160645104624;-0,001487018906558557;0,008180320201929062
0,002268491977226326;0,010744555903420473;-0,0003141110389016655;-0,003526840443175562;0,0007086900102208638;0,004335286355831504
0,003444160044771577;0,01038454605406418;0,0003945789713191983;0,0008084459126559418;0,0027960413430807574;-0,0062313551767603365
0,0044787544945898055;0,010011971763151817;0,0031906203143999556;-0,005422909264104395;0,0011956797213080739;-0,0022503432348749824
0,005545686780914272;0,009655180631092223;0,0043863000357080295;-0,007673252498979377;0,004066950286081089;-0,0005427676998055464
0,006395702696674562;0,009426014311608628;0,008453250321789119;-0,008216020198784924;0,00012210138998769438;0,007372099245146063
0,006938788512475678;0,009372299993553353;0,008575351711776813;-0,0008439209536388603;-0,0013869483848840958;-0,005056452646540671
0,007153233520325396;0,009656715688369642;0,007188403326892717;-0,0059003736001795315;-0,005689016066623059;0,0007896266376301586
0,00733392169002956;0,010284145451657005;0,0014993872602696579;-0,005110746962549373;-0,0024756373960462263;0,002906951358775195
0,007278594915726543;0,011199111348020076;-0,0009762501357765685;-0,002203795603774178;-0,0002920086238632491;0,000252824555256409
0,00701883826292155;0,012174052734793933;-0,0012682587596398176;-0,001950971048517769;-0,0027811281720973025;-0,003542429818893078
0,006670929785965592;0,013109944116136729;-0,00404938693173712;-0,005493400867410847;0,0013253630457243926;0,0002909881197618591
0,006244982467068921;0,013995105147093932;-0,0027240238860127275;-0,005202412747648988;-0,0029787522013233203;0,005095625955225891
0,005599299113475818;0,01471829070078165;-0,005702776087336048;-0,00010678679242309697;0,00012014591456654955;0,007328958303506772
0,004745519249976754;0,015332515299028857;-0,005582630172769498;0,007222171511083675;9,95542066339894e-05;0,009842587372987224
0,0038874679147807667;0,015718628853782623;-0,005483075966135509;0,0170647588840709;0,002520129353534295;-0,009253454854011689
0,0033183034400281262;0,01588143720162561;-0,002962946612601214;0,00781130403005921;-0,0002920163847948687;-0,00696519860277299
0,003431729320638322;0,015824922510823177;-0,0032549629973960825;0,0008461054272862201;-0,0008066069614949822;-0,0011410792481549858
0,003857607362450886;0,015649889955516694;-0,004061569958891065;-0,0002949738208687658;-0,0014191298195115887;0,002598317578907175
0,004317329621354899;0,015344658880314369;-0,005480699778402653;0,002303343758038409;0,002202675539937582;-0,004747328990613309
0,004765252927424161;0,0148769650067564;-0,0032780242384650715;-0,0024439852325748995;0,0014296582760259247;-0,007572649663967493
0,005305309983814959;0,014190043142062325;-0,0018483659624391469;-0,010016634896542392;0,0021322409229704853;0,0003013229479671975
0,005747607630902762;0,013372000307829649;0,00028387496053133843;-0,009715311948575195;0,0011051528757277107;0,008313017513244508
0,00578923988212887;0,012480022835099405;0,0013890278362590491;-0,0014022944353306865;-0,0013809705228332025;0,009749805199980713
0,005442259655411968;0,011599400360790416;8,05731342584659e-06;0,008347510764650026;0,002811789302154588;-0,006078546100753673
0,00503918765128184;0,010774338999931788;0,0028198466155804347;0,002268964663896353;0,0006441617482742523;-0,0029114776187669777
0,004970016077737713;0,009949599931610193;0,003464008363854687;-0,0006425129548706249;0,004217219178969334;0,002638755391813935
0,00499160309074944;0,009237654727911817;0,007681227542824021;0,00199624243694331;0,0003405294861963115;0,000673077562389976
0,004987489585566341;0,008664269858767629;0,008021757029020332;0,002669319999333286;-0,0012418669784842185;0,001627208242291539
0,005063225777860976;0,0083981340913364;0,006779890050536114;0,004296528241624825;-0,0016916795139574337;-0,003338213493926323
0,005245734770128942;0,008452868605065986;0,00508821053657868;0,0009583147476985021;0,0008917896968525518;-0,0008483930050028621
0,0056001048920619;0,008778798720817015;0,005980000233431232;0,00010992174269564003;0,00015868837788421408;-0,0002231163340771225
0,005992807603902799;0,009308257258031192;0,006138688611315446;-0,00011319459138148247;-0,007824261426260415;-0,003978132936821699
0,006389907185451523;0,010076915804582618;-0,001685572814944969;-0,004091327528203181;-0,00496185822895423;-0,0010365596469560645
0,0067824789833449885;0,011091121895586663;-0,006647431043899199;-0,005127887175159246;0,0007522682792874824;0,0036598846977951016
0,0070113976801103265;0,012037905073992907;-0,005895162764611717;-0,0014680024773641442;-0,0011569328243882793;0,002750976667468763
0,007035200889869295;0,012718791010643184;-0,007052095588999996;0,0012829741901046188;-0,003123937121572995;-0,0022644425022803893
0,007000284000533697;0,013163870436708993;-0,01017603271057299;-0,0009814683121757706;-0,0034961324421472484;-0,003554671726680142
0,0070166860788022836;0,013326866039214803;-0,01367216515272024;-0,0045361400388559125;0,006775799684919037;0,0033504008458325463
0,0069938294245838395;0,013082820333297692;-0,006896365467801202;-0,0011857391930233663;0,0038428257117659737;-0,0017188686331642833
0,0067895271688111596;0,012291888021271772;-0,0030535397560352284;-0,0029046078261876496;-0,002711160207389207;-0,0016244609132113064
0,006537795345317544;0,011225101090533802;-0,005764699963424436;-0,004529068739398956;0,0031727817377323886;-0,005417151458275704
0,006169879208776423;0,010036172569554424;-0,002591918225692047;-0,00994622019767466;0,007154502268230417;0,003517607286996488
0,005620800322659344;0,00861665605003807;0,00456258404253837;-0,006428612910678172;0,0028218300955694525;0,0040263150503876965
0,004673872628635278;0,007093462801494033;0,007384414138107823;-0,0024022978602904754;-0,0007739377985063745;-4,206599981626535e-06
0,0034698004181840858;0,0057527729146515305;0,006610476339601448;-0,002406504460272102;0,0023216990013999877;0,008289577788083199
0,0021696362933212743;0,0047074595933333414;0,008932175341001436;0,005883073327811097;-0,002671892943549581;0,005250709869148704
0,0007732119900475789;0,00392656532559921;0,006260282397451855;0,0111337831969598;-0,0008316228592949032;0,005458837951269259
-0,00038788938011367294;0,003502958071505136;0,005428659538156952;0,01659262114822906;-0,007480486347215876;-0,0007692559582498822
-0,0011036394223965327;0,0033297621133091364;-0,0020518268090589237;0,015823365189979177;0,005631363941735509;-0,0018531115792039497
-0,00115568461875023;0,0033737125366394153;0,0035795371326765857;0,013970253610775227;-0,002798347660638592;-0,0009392112997127396
-0,0005747952075047602;0,0033355898876073365;0,0007811894720379936;0,013031042311062488;3,940889380577017e-05;-0,0091580657084252
0,0005649043481717186;0,0034406487238823214;0,0008205983658437638;0,0038729766026372875;0,0010669582163903846;-0,0067562534768336735
0,002225845596290697;0,003576955139038826;0,0018875565822341484;-0,002883276874196386;0,005431293802708487;-0,0028908861205027003
0,004041705908515167;0,003746085488829081;0,007318850384942635;-0,005774162994699086;0,00220500818913065;0,000726282036062717
0,005742235145771782;0,003990718101908703;0,009523858574073285;-0,005047880958636369;-0,000674499194164041;-0,0012935766237385793
0,007211797863240432;0,004528104730386029;0,008849359379909244;-0,006341457582374949;-0,008851181077812353;-0,0010815969378467627
0,00847944534236363;0,005446445701826287;-1,821697903109376e-06;-0,007423054520221711;0,0026791266963973326;-0,002357356147562384
0,009493434518191827;0,006718761048462914;0,002677304998494223;-0,009780410667784095;-0,004614296288290187;0,004402176260506069
0,010210501513211156;0,007991003527183418;-0,001936991289795964;-0,005378234407278026;-0,003764804124981952;-0,00476912694118603
0,010536352081519122;0,00937033820584369;-0,005701795414777916;-0,010147361348464057;-0,003551251703244357;0,005264904332198395
0,010647073273535968;0,010672193232912124;-0,009253047118022273;-0,004882457016265662;0,00027442126791288324;0,0005360511559608649
