x;y;acc_x;acc_y;jerk_x;jerk_y
-0,0021974295855907485;0,004911054252066727;0,0023235940717130713;-0,0011773351582074626;-0,0016417232222391553;-0,0006267074203977763
-0,0024577386406347866;0,004707657978716946;0,0006818708494739159;-0,0018040425786052389;-0,0007996026061161884;0,0001555059792759661
-0,0026251039328103014;0,004457168299038866;-0,00011773175664227253;-0,0016485365993292728;0,0006074062617751619;-0,0002368830431022234
-0,00276519439100686;0,004134516916216576;0,0004896745051328893;-0,0018854196424314962;0,0005299573662260471;-7,162554490092177e-05
-0,002909994119469109;0,003745924069421116;0,0010196318713589364;-0,001957045187332418;0,0004295683712330495;-0,0017991540064733955
-0,003035206867726043;0,0032819144369283957;0,0014492002425919859;-0,0037561991938058134;-0,002341412996716599;0,00041011967861301693
-0,0031196343411286193;0,002739622996942379;-0,0008922127541246133;-0,0033460795151927965;2,4464679235142173e-05;0,0004179765346209209
-0,0031460938048275162;0,00204708358920413;-0,0008677480748894711;-0,0029281029805718756;0,0008154056915242458;0,0029108827845259547
-0,0032082417786913975;0,0012207010008581686;-5,234238336522534e-05;-1,72201960459209e-05;0,0009375671084355802;-0,0003945241373420963
-0,003305099675550858;0,0002771942932893323;0,0008852247250703549;-0,0004117443333880172;0,0002526293144517605;0,001825285484765054
-0,003404051267744927;-0,0006670012221213408;0,0011378540395221154;0,0014135411513770367;-0,00047589008985737813;0,0027880070769867975
-0,0034675938709361823;-0,0016276665108675345;0,0006619639496647373;0,004201548228363834;-0,0010297009506714944;0,0009926082621560597
-0,0034856223125465527;-0,002531790153558647;-0,0003677370010067571;0,005194156490519894;0,001608547900712104;-0,0010936842017797987
-0,0034771721961703336;-0,003267851867115206;0,0012408108997053469;0,004100472288740095;-0,00034169988057583534;6,71583248562091e-05
-0,0034834315598343845;-0,003796147321050969;0,0008991110191295115;0,004167630613596304;0,0003089921127774342;0,00014985427473557245
-0,003440058487510222;-0,004160423883437128;0,0012081031319069457;0,004317484888331877;-0,0027222137474568336;-0,002322089058311938
-0,003360720974420879;-0,004357995221279436;-0,001514110615549888;0,0019953958300199387;0,0003626559016879777;-0,001021318849029118
-0,0032330593360552578;-0,004382867163588468;-0,0011514547138619102;0,0009740769809908206;-0,0002940081088364521;-0,0018221003512984696
-0,0031659621223116326;-0,004327923272696702;-0,0014454628226983623;-0,000848023370307649;0,0024437035048037736;0,0009378343458466692
-0,0031449230971224837;-0,004234016302565304;0,0009982406821054113;8,981097553902029e-05;-0,001953698672901835;-0,0016406831422216689
-0,003181702584841269;-0,004174030267246212;-0,0009554579907964239;-0,0015508721666826486;0,00032950749914802124;-0,0009992986338032278
-0,0031785524452758378;-0,004110451792905558;-0,0006259504916484027;-0,0025501708004858764;-0,00015252992213883598;0,0011407746461291612
-0,003213620625342264;-0,004108908205232211;-0,0007784804137872386;-0,0014093961543567152;0,0005903409120623648;0,0033101079493587926
-0,003273726825074626;-0,004209371449578299;-0,00018813950172487381;0,0019007117950020774;0,0023052546701692322;-0,0025285091923138298
-0,003364972241358478;-0,004366210540098656;0,0021171151684443584;-0,0006277973973117523;-0,003232603309770196;0,0025849955658396456
-0,003463743237711324;-0,004447021158818929;-0,0011154881413258377;0,0019571981685278933;0,0021339597782745745;-0,0016739903696343927
-0,0034778296273263965;-0,004552943673431673;0,0010184716369487368;0,00028320779889350056;-0,0018464419545012323;0,0023789218224101044
-0,0035365355425945023;-0,0045805782613033;-0,0008279703175524955;0,002662129621303605;0,002066987075271823;-0,00015397198303276904
-0,0035545025923846584;-0,004596884537219188;0,0012390167577193273;0,002508157638270836;-0,0010047582433615754;-0,0033387634930877597
-0,0036055884548769146;-0,0045067056282829315;0,0002342585143577519;-0,0008306058548169237;-0,0007821209356446562;0,0019296240984362362
-0,003607113647060398;-0,004316200413815842;-0,0005478624212869043;0,0010990182436193124;0,0012647875831959254;-0,000497693233730806
-0,0035992684986695706;-0,004158919433541429;0,0007169251619090211;0,0006013250098885065;-0,00131382805291555;0,0047303374557994965
-0,0036133378471302196;-0,003957677723522244;-0,0005969028910065288;0,005331662465688003;0,0012778863993067324;-0,0021873543458201944
-0,003598730189114508;-0,0037323830131075174;0,0006809835083002036;0,0031443081198678086;0,0006979151298775466;-0,0004208305636398055
-0,0036079986467390576;-0,003293821804065272;0,0013788986381777502;0,002723477556228003;-0,0007655557273425345;-0,0014512937353263061
-0,003590027764031599;-0,0027294882702283137;0,0006133429108352156;0,001272183820901697;-0,0017674747622622722;0,0017391957822027113
-0,00351690093579703;-0,0020562156341422354;-0,0011541318514270565;0,0030113796031044082;0,0015731033378582615;-0,0010370238539316942
