x;y;acc_x;acc_y;jerk_x;jerk_y
-0,0029596906711495605;-0,0059597724606998415;-0,005523572248915171;-0,0009758436753319888;-0,0013872945353437388;-0,004454644404726454
-0,0026237690324255676;-0,005940879083297687;-0,0069108667842589094;-0,005430488080058443;0,005064963835608616;0,0009579218531681477
-0,002508790283658182;-0,005961019452908811;-0,0018459029486502937;-0,0044725662268902955;-0,0008646132147536317;0,0013781965696966492
-0,002670246206261152;-0,006198379345722274;-0,0027105161634039254;-0,0030943696571936463;0,0026232870738936848;-0,0018035211011337704
-0,0029055382468101344;-0,006614641887611347;-8,722908951024066e-05;-0,004897890758327417;0,005410226878984417;0,008683515423889593
-0,0032492509338952736;-0,0071546792157881674;0,0053229977894741765;0,003785624665562176;-0,0023517852833316866;0,00042336109905186103
-0,0035964527845608225;-0,007890632174298085;0,00297121250614249;0,004208985764614037;0,0009491929529208132;0,0013969446327590784
-0,003730734723647404;-0,008475160146185514;0,003920405459063303;0,005605930397373116;-0,006290363123689011;-0,005400920813637217
-0,0037461681624882865;-0,008891328687488383;-0,0023699576646257076;0,00020500958373589895;0,0008167486439761285;0,0007458714445817138
-0,0036047853829666364;-0,009083260012896326;-0,0015532090206495791;0,0009508810283176128;-0,0041623533970748805;-0,002777516448200623
-0,003558200910030015;-0,009266990954954833;-0,00571556241772446;-0,0018266354198830104;0,0011620248176821835;0,0036597500530893
-0,0035737447979193766;-0,009412686655880636;-0,004553537600042276;0,0018331146332062898;-0,0008940490340582918;0,0030291193426424112
-0,0038179111825177164;-0,00963144777360176;-0,005447586634100568;0,004862233975848701;0,002023932209030091;-0,002788910077020146
-0,004244219071117748;-0,009776884305994632;-0,003423654425070477;0,002073323898828555;0,0021761452347707766;0,00022380951519809789
-0,004888430425081801;-0,009727831479353556;-0,0012475091902997004;0,002297133414026653;0,002319302425724784;0,0015775012732891502
-0,0056695879560486745;-0,009595845696759338;0,0010717932354250836;0,0038746346873158033;0,005191293737463298;-0,0020792272106008314
-0,006500645854627535;-0,009371974577604053;0,006263086972888382;0,001795407476714972;-0,0003995789365846547;-0,004730794016493817
-0,007288832023789393;-0,008993118070956136;0,005863508036303727;-0,002935386539778845;0,00036141843890885594;-0,00733681341976708
-0,007826494714035714;-0,008542445265239621;0,006224926475212583;-0,010272199959545925;-0,002335394678943642;0,003336068615370641
-0,008129617082829887;-0,00820918792111426;0,0038895317962689413;-0,006936131344175284;0,00036854013016704434;0,008087632622295893
-0,008183742392615557;-0,008286818575370735;0,004258071926435986;0,001151501278120609;-0,002582791866451134;-0,005123949943311418
-0,00808228643055047;-0,008641894483394221;0,0016752800599848516;-0,003972448665190809;-0,004674860739469128;0,0028196138302143403
-0,007810507591427942;-0,008950910340292884;-0,002999580679484276;-0,0011528348349764683;0,0014019306406057863;0,0037428555946463216
-0,007471717549906021;-0,009418824143799178;-0,0015976500388784898;0,0025900207596698532;-0,002046339762452304;0,010552561450281328
-0,00725291073556347;-0,009932851340704532;-0,0036439898013307936;0,013142582209951181;0,0044950878193437405;0,0036325732876851813
-0,007098009922776059;-0,01034327770722309;0,0008510980180129468;0,016775155497636363;-0,0028225243944156597;-0,014336861913912063
-0,00708886870204188;-0,010228000785343604;-0,001971426376402713;0,002438293583724299;-0,0015802546049064337;-0,0010722940229509204
-0,007045683560587184;-0,00944171764355866;-0,0035516809813091466;0,0013659995607733788;0,00444604239423993;0,0036605748755266787
-0,007081355474188596;-0,008557902758424746;0,0008943614129307831;0,0050265744363000575;-0,005087066299611587;-0,007836229509329912
-0,0072590946270423735;-0,007619447890859896;-0,004192704886680804;-0,002809655073029854;0,0007440091614769884;-0,00818174164702401
-0,007401059323378919;-0,006479930045843044;-0,0034486957252038153;-0,010991396720053864;-0,0037574018764105765;-0,009082901153953826
-0,007710732215182698;-0,005452798403747386;-0,007206097601614392;-0,02007429787400769;0,008908129406777543;0,007819104119861697
-0,008158352935994628;-0,004865322630453884;0,0017020318051631511;-0,012255193754145993;-0,00033314557140781687;0,012061971822256323
-0,008894217560871135;-0,005080818772120688;0,0013688862337553342;-0,00019322193188966996;0,0008217472448806828;0,0030241815090574775
-0,009562000913541115;-0,005786522663953332;0,002190633478636017;0,0028309595771678076;0,002709172286416872;0,0024673393322074966
-0,010175028816860882;-0,006499955433061563;0,004899805765052889;0,005298298909375304;-0,0010346874381039761;-0,0011955300848824624
-0,010700431381035208;-0,007100149819083082;0,003865118326948913;0,004102768824492842;0,004055758455672187;0,0012565612467284049
-0,01102984171460742;-0,007488412248729588;0,0079208767826211;0,005359330071221247;-0,005388908262105585;-0,0003865974221668733
-0,011204647315101674;-0,007712563925396381;0,002531968520515515;0,004972732649054373;-0,004349642231406992;-0,0063811076381015686
-0,011062617844291085;-0,007722342399214324;-0,0018176737108914764;-0,0014083749890471953;0,000221546982521581;-0,005094362239768002
-0,010819309632659875;-0,007533211567070092;-0,0015961267283698954;-0,0065027372288151974;-0,005039100062567026;0,0006882111708094718
-0,010648708369464324;-0,007400415734487747;-0,006635226790936921;-0,005814526058005726;0,005316264707466933;0,004806625995752184
-0,010541952175403569;-0,007527729391058012;-0,0013189620834699878;-0,0010079000622535417;-0,0010309831356352106;-0,002403133156431453
-0,01070060505298029;-0,007887624089948505;-0,0023499452191051984;-0,0034110332186849945;0,0023000586414160806;0,0030427719149452304
-0,01091201641389581;-0,008287834791329139;-4,988657768911775e-05;-0,0003682613037397642;0,003376473126747326;0,00577968731731654
-0,01121742558357554;-0,008824486821457173;0,003326586549058208;0,0054114260135767756;0,0025668261221570843;-0,0009384993630258687
-0,011524830216362834;-0,009375869303734798;0,005893412671215292;0,004472926650550907;-0,0022179355502106035;-0,003863025126195324
-0,011699171387187799;-0,009710794745469351;0,003675477121004689;0,0006099015243555828;0,0008490908871065517;-0,006060957080306961
-0,011637776051164152;-0,009866803121181869;0,0045245680081112405;-0,0054510555559513785;-0,004434342335656094;0,001243402612705724
-0,01142936163030032;-0,009998415435920163;9,022567245514646e-05;-0,004207652943245654;0,0005019152005139582;0,0071531406169856315
-0,011039964489112035;-0,010348069972896513;0,0005921408729691047;0,002945487673739977;0,003192193978495156;0,0016451911115256124
-0,010646958321025546;-0,010866030627602687;0,0037843348514642605;0,0045906787852655895;-0,0005923021084321689;-0,004565526292699407
-0,010230266518020292;-0,011266171775359263;0,0031920327430320916;2,5152492566182794e-05;-0,005991733111818276;-0,005209160208266561
-0,009662201320956468;-0,011482685771705217;-0,0027997003687861843;-0,005184007715700378;0,002073760894680976;0,006652563211779927
-0,008966454814171361;-0,011698193668348521;-0,0007259394741052083;0,0014685554960795488;0,0004025849321445951;0,0058423249763890905
-0,0083826963221377;-0,012121061873619844;-0,0003233545419606132;0,007310880472468639;0,0020504722301208367;-0,0045525012072277216
-0,007827975409068249;-0,012485187859047982;0,0017271176881602235;0,002758379265240918;-0,001879030816935079;-0,0019944812321118777
