y;x;acc_x;acc_y;jerk_x;jerk_y
-4,175940754100766e-05;-0,00037730842134025975;0,0026609370969411655;-0,00011873059175891276;-0,0018694432423187468;-0,0003347674121298178
5,487947508624712e-05;-0,000584789739222494;0,0007914938546224187;-0,0004534980038887306;0,001192541148969193;0,0005957200606148071
0,0001467691340431454;-0,0006858335732270817;0,0019840350035916117;0,00014222205672607654;-0,0014935374320707677;-9,425120451927527e-05
0,00022051887284449444;-0,0007552176530467728;0,000490497571520844;4,7970852206801265e-05;-0,0006675252804809358;-0,0004643411460972099
0,00029995749391488653;-0,0007452403327227993;-0,00017702770896009176;-0,00041637029389040865;0,002518361039578273;0,0005838901619147985
0,0003813149490735507;-0,000715643109537992;0,0023413333306181814;0,00016751986802438987;-0,0028254402566726417;0,0016852577957235226
0,0004460175924765985;-0,0006931269947115883;-0,0004841069260544603;0,0018527776637479124;0,0009879443494550492;0,0005799697605057847
0,0005174210306006219;-0,0005769575466604576;0,0005038374234005889;0,002432747424253697;-0,0015106850594677227;-0,0015278546847881623
0,0006629355752745618;-0,00048015237565150515;-0,0010068476360671338;0,0009048927394655348;-0,00014755434764032824;-0,0007374964926912288
0,0009057600169186496;-0,0003631937077065291;-0,001154401983707462;0,00016739624677430606;0,002582518876500345;0,0004594823593885716
0,0011847801681413588;-0,0002865089452042385;0,0014281168927928831;0,0006268786061628777;-0,002806193205818551;-0,00018426945557278515
0,0014704961692350402;-0,00025600026205024635;-0,0013780763130256677;0,00044260915059009254;0,0026701290462427217;-0,0006567823753803811
0,0017812873145752366;-0,00016836690318453886;0,001292052733217054;-0,0002141732247902886;-0,002619989294351173;-0,0014397611106349018
0,002109782825939037;-0,0001358565968398581;-0,0013279365611341188;-0,0016539343354251904;0,0021135761748185423;0,0004896725373075561
0,0024297114083112257;-5,166418116649516e-05;0,0007856396136844234;-0,0011642617981176343;0,0005691184198710742;0,00020542340038278567
